path,max_daily_liquidations,max_daily_liq_volume,max_oas_bps,min_liquidity,max_drawdown,emergency_days,oracle_stale_gap
33,250.0,2024344.2229786762,500.0,0.05,-0.13157000680710607,0,0
34,0.0,0.0,105.67644712426329,0.7608088821893417,-0.04753112066381515,0,0
35,0.0,0.0,130.159093546005,0.6996022661349874,-0.05812744215606713,0,0
36,250.0,2024344.2229786762,500.0,0.05,-0.047857200126561694,0,1
37,0.0,0.0,112.60308776641683,0.7434922805839579,-0.05438700262466156,0,0
38,0.0,0.0,123.86708488697654,0.7153322877825586,-0.07757568496889267,0,0
39,0.0,0.0,100.58502813229342,0.7735374296692664,-0.10911823066514237,0,0
40,0.0,0.0,92.79021047017764,0.7930244738245559,-0.05135667915396247,0,0
41,250.0,2024344.2229786762,500.0,0.05,-0.060415647217647805,0,0
42,0.0,0.0,96.94890260515847,0.7826277434871038,-0.04343442161523503,0,0
43,0.0,0.0,94.46132049949608,0.7888466987512598,-0.030365813255642027,0,0
44,0.0,0.0,107.90490061756964,0.7552377484560759,-0.10620625198478595,0,0
45,0.0,0.0,95.27800708371429,0.7868049822907143,-0.02674405399032298,0,0
46,0.0,0.0,96.77600142905983,0.7830599964273504,-0.04261396370690751,0,0
47,250.0,2024344.2229786762,500.0,0.05,-0.044611013763419916,0,0
48,0.0,0.0,110.35960980864282,0.7491009754783929,-0.0744370015910466,0,0
49,250.0,2024344.2229786762,500.0,0.05,-0.03401299527381707,0,1
50,0.0,0.0,70.0,0.85,-0.0313452065671882,0,0
51,250.0,2024344.2229786762,500.0,0.05,-0.08221997880479903,0,1
52,0.0,0.0,116.22045042413994,0.7344488739396501,-0.032895161067025835,0,0
53,0.0,0.0,107.82721663344309,0.7554319584163922,-0.05673601639025294,0,0
54,250.0,2024344.2229786762,500.0,0.05,-0.1257101886120644,0,0
55,0.0,0.0,117.46384004262448,0.7313403998934388,-0.039747156243969184,0,0
56,0.0,0.0,86.03155469278416,0.8099211132680396,-0.07652207130900623,0,0
57,0.0,0.0,105.74755568074029,0.7606311107981493,-0.0779691227828666,0,0
58,250.0,2024344.2229786762,500.0,0.05,-0.06797911955842995,0,1
59,250.0,2024344.2229786762,500.0,0.05,-0.12993566235976117,0,1
60,0.0,0.0,95.79382436922299,0.7855154390769425,-0.04242759686706821,0,0
61,0.0,0.0,93.88483998268661,0.7902879000432834,-0.0628123732110526,0,0
62,0.0,0.0,79.56653734904452,0.8260836566273887,-0.07091265086808263,0,0
63,250.0,2024344.2229786762,500.0,0.05,-0.10682753282595814,0,0
64,0.0,0.0,90.25686628619725,0.7993578342845069,-0.036425082766683214,0,0
65,0.0,0.0,102.40977870582283,0.7689755532354429,-0.03249023831913744,0,0
66,0.0,0.0,71.2393179304008,0.846901705173998,-0.04288025844220322,0,0
67,0.0,0.0,118.48867299569729,0.7287783175107567,-0.034816465171487065,0,0
68,250.0,2024344.2229786762,500.0,0.05,-0.03186171496884982,0,1
69,0.0,0.0,115.88060548268442,0.735298486293289,-0.052937189468278634,0,0
70,0.0,0.0,78.55910668852947,0.8286022332786763,-0.061040315389300326,0,0
71,0.0,0.0,96.45440476772667,0.7838639880806832,-0.05041495272204766,0,0
72,0.0,0.0,97.55916660979777,0.7811020834755056,-0.05272613504358259,0,0
73,0.0,0.0,87.37719615476803,0.8065570096130799,-0.03102133639846749,0,0
74,250.0,2024344.2229786762,500.0,0.05,-0.033041609020194485,0,1
75,0.0,0.0,81.88393838578688,0.8202901540355327,-0.04545039539650342,0,0
76,250.0,2024344.2229786762,500.0,0.05,-0.042355178716109276,0,0
77,0.0,0.0,86.6349378366019,0.8084126554084952,-0.029513012334520528,0,0
78,0.0,0.0,95.03924526655605,0.7874018868336099,-0.039955482829278965,0,0
79,0.0,0.0,103.59327759733272,0.7660168060066682,-0.10482207545090116,0,0
80,0.0,0.0,76.92432627023072,0.8326891843244232,-0.03156860733347533,0,0
81,0.0,0.0,104.70135383739098,0.7632466154065225,-0.028302483959773084,0,0
82,0.0,0.0,93.62332741895585,0.7909416814526103,-0.05107301499245942,0,0
83,0.0,0.0,98.77575245479352,0.7780606188630161,-0.047435486557281914,0,0
84,250.0,2024344.2229786762,500.0,0.05,-0.032309434099493495,0,1
85,250.0,2024344.2229786762,500.0,0.05,-0.06228382540388189,0,1
86,0.0,0.0,95.3178356520638,0.7867054108698405,-0.06680206846914605,0,0
87,250.0,2024344.2229786762,500.0,0.05,-0.09794943044069493,0,0
88,0.0,0.0,93.89680753168382,0.7902579811707904,-0.04602657584227021,0,0
89,0.0,0.0,89.48788331328635,0.801280291716784,-0.0366012985371309,0,0
90,0.0,0.0,117.61717927563176,0.7309570518109206,-0.10231849558623984,0,0
91,0.0,0.0,99.12641124356662,0.7771839718910835,-0.046506092771098295,0,0
92,0.0,0.0,102.26910472153298,0.7693272381961676,-0.04261593052317347,0,0
93,0.0,0.0,108.81404504278754,0.7529648873930311,-0.03195490183663485,0,0
94,0.0,0.0,104.08840005015061,0.7647789998746235,-0.057389407520504365,0,0
95,0.0,0.0,87.69000698885036,0.805774982527874,-0.05901775725940284,0,0
96,0.0,0.0,98.02003141449444,0.7799499214637639,-0.04969217812024551,0,0
97,250.0,2024344.2229786762,500.0,0.05,-0.06390782956140983,0,1
98,250.0,2024344.2229786762,500.0,0.05,-0.05263110487543421,0,1
99,0.0,0.0,84.9089044302858,0.8127277389242855,-0.05805840132380269,0,0
100,0.0,0.0,79.32951651645257,0.8266762087088686,-0.030237994893836717,0,0
101,0.0,0.0,106.59747247481748,0.7585063188129563,-0.12106952868145748,0,0
102,0.0,0.0,100.05744604720321,0.7748563848819919,-0.06358076295041892,0,0
103,0.0,0.0,95.3130225480763,0.7867174436298092,-0.04896158392462391,0,0
104,0.0,0.0,83.24569883793177,0.8168857529051705,-0.052279876942378234,0,0
105,0.0,0.0,108.37244850804838,0.754068878729879,-0.03730570350915019,0,0
106,0.0,0.0,95.81165254186404,0.7854708686453399,-0.05174577947870229,0,0
107,250.0,2024344.2229786762,500.0,0.05,-0.06313164607341326,0,0
108,250.0,2024344.2229786762,500.0,0.05,-0.03986717641991744,0,1
109,0.0,0.0,91.68116003315338,0.7957970999171166,-0.05779303100969391,0,0
110,250.0,2024344.2229786762,500.0,0.05,-0.10157914570367832,0,0
111,0.0,0.0,105.82258641721829,0.7604435339569543,-0.023902989377868167,0,0
112,0.0,0.0,101.85653670051443,0.7703586582487139,-0.05459239833827223,0,0
113,250.0,2024344.2229786762,500.0,0.05,-0.099469992603329,0,0
114,0.0,0.0,102.9383747833829,0.7676540630415427,-0.069153002054824,0,0
115,0.0,0.0,84.08833144277274,0.8147791713930681,-0.03389015546394902,0,0
116,0.0,0.0,84.11991677548646,0.8147002080612838,-0.04012115646862868,0,0
117,0.0,0.0,81.38068452703085,0.8215482886824228,-0.06537573563598464,0,0
118,0.0,0.0,83.11940496545704,0.8172014875863574,-0.04288916868671644,0,0
119,0.0,0.0,86.58348750808602,0.808541281229785,-0.066901196072777,0,0
120,0.0,0.0,105.16027997229581,0.7620993000692604,-0.057185935925604614,0,0
121,0.0,0.0,77.44466621306225,0.8313883344673444,-0.03429478344383463,0,0
122,250.0,2024344.2229786762,500.0,0.05,-0.08533181435938353,0,1
123,0.0,0.0,87.98848586681775,0.8050287853329556,-0.0744135712998174,0,0
124,250.0,2024344.2229786762,500.0,0.05,-0.04892624412422608,0,1
125,0.0,0.0,94.68695226580422,0.7882826193354894,-0.038712234058319694,0,0
126,0.0,0.0,75.14177344630494,0.8371455663842376,-0.038340605996718735,0,0
127,250.0,2024344.2229786762,500.0,0.05,-0.0246844100991791,0,1
128,250.0,2024344.2229786762,500.0,0.05,-0.07674411185308416,0,1
129,0.0,0.0,97.09624752648567,0.7822593811837858,-0.07359577980700016,0,0
130,250.0,2024344.2229786762,500.0,0.05,-0.0750526616955699,0,0
131,0.0,0.0,105.78279571323203,0.7605430107169199,-0.030076426690601732,0,0
132,0.0,0.0,73.5253000256839,0.8411867499357902,-0.0799306429678287,0,0
133,0.0,0.0,94.70845811465412,0.7882288547133647,-0.0923249018325556,0,0
134,0.0,0.0,92.28108151655397,0.794297296208615,-0.033828645994466555,0,0
135,250.0,2024344.2229786762,500.0,0.05,-0.031051185660911806,0,1
136,250.0,2024344.2229786762,500.0,0.05,-0.048037122003686594,0,0
137,0.0,0.0,92.12496713846564,0.794687582153836,-0.08969333926541878,0,0
138,0.0,0.0,87.97060935800641,0.805073476604984,-0.046301543787680144,0,0
139,250.0,2024344.2229786762,500.0,0.05,-0.032865220188755706,0,1
140,0.0,0.0,84.2765224892158,0.8143086937769605,-0.05805871784264438,0,0
141,250.0,2024344.2229786762,500.0,0.05,-0.069358890059802,0,0
142,0.0,0.0,99.95426328990833,0.7751143417752292,-0.06299126395869892,0,0
143,0.0,0.0,89.66725259720371,0.8008318685069907,-0.029001353275768138,0,0
144,0.0,0.0,96.08872417352164,0.7847781895661958,-0.06008362964938052,0,0
145,0.0,0.0,91.7133796733105,0.7957165508167238,-0.047343332684143924,0,0
146,0.0,0.0,90.21347073799143,0.7994663231550214,-0.03251103997282567,0,0
147,0.0,0.0,134.68450091989365,0.6882887477002658,-0.054254613598693435,0,0
148,0.0,0.0,94.91443037545686,0.7877139240613579,-0.07376463419828272,0,0
149,250.0,2024344.2229786762,500.0,0.05,-0.046755848097083,0,1
150,0.0,0.0,90.78935039882013,0.7980266240029497,-0.05588253025884249,0,0
151,0.0,0.0,86.04819173659632,0.8098795206585092,-0.045605616353292855,0,0
152,250.0,2024344.2229786762,500.0,0.05,-0.04034668544042275,0,1
153,0.0,0.0,92.10709340738195,0.794732266481545,-0.04267322582084221,0,0
154,250.0,2024344.2229786762,500.0,0.05,-0.03084450303337538,0,1
155,0.0,0.0,103.5116453736145,0.7662208865659638,-0.03168153419205,0,0
156,0.0,0.0,108.49656253251568,0.7537585936687108,-0.03773569926191378,0,0
157,0.0,0.0,79.21594233773061,0.8269601441556734,-0.043240555661543945,0,0
158,0.0,0.0,110.48503239053714,0.7487874190236571,-0.03253635167371083,0,0
159,0.0,0.0,104.43882587998561,0.763902935300036,-0.05091580658182948,0,0
160,250.0,2024344.2229786762,500.0,0.05,-0.05560960966250306,0,1
161,0.0,0.0,104.09843554337527,0.7647539111415618,-0.033550101592415116,0,0
162,0.0,0.0,88.36689319179386,0.8040827670205153,-0.08273005663558741,0,0
163,250.0,2024344.2229786762,500.0,0.05,-0.02984471570423619,0,1
164,0.0,0.0,92.07043623369648,0.7948239094157588,-0.036455060575303344,0,0
165,0.0,0.0,113.91495726970135,0.7402126068257466,-0.094835978041515,0,0
166,0.0,0.0,102.22030322432965,0.7694492419391759,-0.04687292424292833,0,0
167,0.0,0.0,101.1929538778416,0.7720176153053959,-0.03087654246496352,0,0
168,0.0,0.0,107.25536074985793,0.7568615981253551,-0.08339556044657781,0,0
169,0.0,0.0,95.3825576793977,0.7865436058015057,-0.04589848524152673,0,0
170,0.0,0.0,86.06343814126899,0.8098414046468275,-0.03894580278215087,0,0
171,0.0,0.0,112.9376411160096,0.7426558972099759,-0.072566164075064,0,0
172,250.0,2024344.2229786762,500.0,0.05,-0.12361706036827391,0,0
173,0.0,0.0,91.32627192102127,0.7966843201974468,-0.047101225465794316,0,0
174,250.0,2024344.2229786762,500.0,0.05,-0.08033038343450416,0,0
175,250.0,2024344.2229786762,500.0,0.05,-0.03831111819899591,0,1
176,0.0,0.0,94.17663024311747,0.7895584243922062,-0.03879944193233553,0,0
177,0.0,0.0,107.42916025536879,0.756427099361578,-0.05641407814185828,0,0
178,0.0,0.0,70.7888932084725,0.8480277669788188,-0.0369424934246817,0,0
179,0.0,0.0,90.53036209207211,0.7986740947698197,-0.06057852806397701,0,0
180,0.0,0.0,98.48023168906262,0.7787994207773434,-0.05111107151947403,0,0
181,0.0,0.0,104.9142951510763,0.7627142621223092,-0.05590376229442662,0,0
182,250.0,2024344.2229786762,500.0,0.05,-0.12412717741885826,0,0
183,0.0,0.0,99.70538186541583,0.7757365453364604,-0.027984161829628262,0,0
184,0.0,0.0,93.27364002325614,0.7918158999418596,-0.03245999305694813,0,0
185,0.0,0.0,85.22094371399409,0.8119476407150148,-0.03175367538567675,0,0
186,0.0,0.0,92.86340305754567,0.7928414923561358,-0.051651524708063445,0,0
187,250.0,2024344.2229786762,500.0,0.05,-0.06027507185995584,0,1
188,0.0,0.0,126.88407094017691,0.7077898226495577,-0.03252493278762414,0,0
